PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType, ,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
125,05/27/2025,8:34:35 PM,3,4,Joe Stellano,,Left,Kcl merchants 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Windup,4,Top,2,0,2,Slider,,,,,,,,,77.11208274180790,2.363513070751010,-1.4001641852072800,2152.3736737889800,76.49822547994590,8:30,4.929635171022500,3.0801287470717400,6.0000001920000000,-46.71821339212810,1.3595704340493300,-9.764946913262190,3.234987877042120,0.9648202898823040,69.03533037104290,-6.496324442800040,-3.2572781226445800,0.4990496353994100,,,,,,,,,,,,4.7925781017435000,-0.1025241104371620,-2.960427926897850,50.000000000000000,5.095393168546590,3.0069494678024000,-111.92582985802600,3.3234697915067600,5.921159845637870,25.104927322271500,-32.30071661844950,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,5b5ba6a1-612f-43d1-ae78-1bb9acec17b4,77.31841680176610,4.920048363046520,3.080804029900830,2.47557294941719,-1.4085481229901100,69.17943927137800,3.2431559136156000,0.9646099661260310,-6.3717714640687100,-3.2601736424116200,0.49885263633785100,-9.682014254613730,-1.5785326779984800,-65.71890163330180,97.45294005656220,885.0854535056990,-1961.9725206058600,41.121365880099200,0.0960083060521464,-0.9115389880940370,0.39984881937239200,,,,,,,,,,,,,,,,,0.975489276747384,0,,,medium,high,2.2923539490936900,85.44250825460870,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
126,05/27/2025,8:34:52 PM,3,5,Joe Stellano,,Left,Kcl merchants 2025,Adan Nieves,,Right,Kcl groundsloths 2025,Windup,4,Top,2,1,2,Fastball,,InPlay,,GroundBall,Out,1,0,,85.32059874556820,-0.43683884699663400,-5.247492313058790,2163.445799581200,218.14464242949100,1:15,5.075785956539410,2.6134873988601900,6.0000001920000000,-23.82161820761840,15.490631691282500,8.895584645671280,2.6829391288219800,-1.5358819605074900,76.38176823876900,-4.942058968290610,-3.567740829697050,0.4512689706466540,,,,,,,,,,,,-6.5891570072826300,8.527075758577230,-2.190007846133030,50.00000000000000,5.0262572411069,11.069379838027500,-123.50716654247000,-1.6790703417493900,-9.969887234021820,29.284076763608900,-19.27194637992750,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,ddf0acb8-56df-446f-89ec-6eb1c5035874,85.57315586761690,5.0763556339926200,2.61953056640346,-0.44503979425247500,-5.3188588564562000,76.58649922976510,2.683365885076290,-1.5405290688964100,-4.934020125408730,-3.637693908865510,0.45107058051361100,9.570038697447210,14.217684593851900,-45.231198040961900,49.27277336680330,1523.601800219840,-1535.9476820817800,70.42477331832310,-0.5538584573764670,-0.709954315647338,-0.4349777912563810,,,,,,,,,,,,,,,,,0.9254281706789180,0,,,medium,high,45.65450396987710,88.27634571521110,54.667001749344000,Josh Eisfelder,,Kcl merchants 2025,2022-11
127,05/27/2025,8:37:01 PM,1,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,4,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,80.30027007156840,1.194711032920440,-2.6969218252104800,,,,4.084546783824520,1.3702691844041600,6.0000001920000000,,,,1.711633784813050,-1.1380856762469100,71.97218243810280,-6.7259441371257700,-2.6969218252104900,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,4a644193-0ba6-49b9-9c2d-cfea7d391236,80.52338964784520,4.077314859759590,1.3702691844041600,1.2786764600911200,-2.696921825210480,72.1367689075438,1.7181283239216100,-1.1380856762469100,-6.62805991187155,-2.696921825210480,0.4788085245441220,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
128,05/27/2025,8:37:21 PM,1,2,Nolan Bowles,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,4,Bottom,0,0,1,Slider,,BallCalled,,,,,,,67.7654865158198,1.010546220775470,-2.419003984897990,1983.7255586697200,28.15252452542490,7:00,4.326392372831400,0.2830399381291630,6.0000001920000000,-67.5429862150587,-5.127753890398770,-7.118142240537380,-0.36205967016926000,-2.559682370074270,61.41257163687620,-11.685901862927800,-3.7732017437850800,0.5686130439206340,,,,,,,,,,,,2.9778928699358100,-3.147605152971980,-0.081791659473921,50.000000000000000,4.369957183695380,4.328024927491250,-98.34916140607120,0.09197303095575460,2.831862237660910,19.823220101884000,-35.167301714630300,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,4af8f6b6-7f09-403c-bf4c-73dc06f8864d,67.90682179529020,4.311094547548070,0.2874653059432760,1.1893760305019200,-2.471602231617490,61.48182678984620,-0.34971965261085600,-2.5626543367182100,-11.503886810730200,-3.817962857487320,0.5684426944247660,-6.619226711383980,-9.347185219786130,-61.461858345032300,84.97932126688160,947.7123333753550,-1742.7014733705000,47.77436723711370,0.4212240670511100,-0.8784992791740580,0.22540918754030900,,,,,,,,,,,,,,,,,0.7642058805208200,0,,,medium,high,13.518610859806400,20.200886666064000,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
129,05/27/2025,8:37:41 PM,1,3,Nolan Bowles,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,4,Bottom,0,1,1,Fastball,,BallCalled,,,,,,,78.23157145228240,1.5139644585232300,-1.688193227682710,2119.440562451940,210.25644400957400,1:00,5.3005459223337400,2.480276482456810,6.0000001920000000,-31.42730243153840,15.11882446638260,6.720076986733840,4.089611620789930,1.4708326171099800,69.92196870426650,-4.4537635034673100,-0.41043677832621700,0.4910359589669670,,,,,,,,,,,,-4.220423984698820,7.659685750079620,-2.3466091231085000,50.00000000000000,5.405785971877650,3.1586798617241900,-113.61638900715400,2.1158724789888,-5.389982749720860,25.272850120630700,-22.391721030648000,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,d9c22c63-49b4-4f05-9b1c-d8700b9a9d9d,78.47685899770690,5.299670273210000,2.486378475078850,1.5223830517495200,-1.7608090007015100,70.11771710008670,4.091413873162,1.466244921135480,-4.424719770424330,-0.4803773242401010,0.490802715092271,7.40239857962935,13.299708626969100,-50.771148172339100,26.190010668973500,1340.3754283311100,-1641.7740431901100,63.24194469414380,-0.5462705367107070,-0.7746261311950990,-0.31865790056345700,,,,,,,,,,,,,,,,,0.59105487126941,0,,,medium,high,113.57100960207600,8.37893205448336,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
130,05/27/2025,8:38:21 PM,1,4,Nolan Bowles,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,4,Bottom,0,2,1,,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,05/27/2025,8:38:21 PM,1,5,Nolan Bowles,,Right,Kcl groundsloths 2025,Logan Lynch,,Left,Kcl merchants 2025,Stretch,4,Bottom,0,2,2,Fastball,,InPlay,,GroundBall,Single,0,0,,76.68593590430510,1.765298066309460,-0.7522061637428650,,,,4.0315923880997500,1.096992551258840,6.0000001920000000,,,,1.8577751367893800,0.39785673393069100,68.74976244480490,-6.914787775425910,-0.7522061637428730,,91.10517610497610,6.26690145723831,-23.15256465367700,,-42.644652194560400,101.39740449889300,1.4647136615813700,119.52072699069100,,-22.83741286910850,1.0017280742178600,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,42a72abe-a994-403f-9ded-58ed49c3658e,76.89953209346340,4.023772815029590,1.0969925512588400,1.8568205473331000,-0.7522061637428690,68.90489677951990,1.8648914205930200,0.39785673393069200,-6.807470493096370,-0.7522061637428690,0.5009677431139850,,,,,,,,,,,-35.60674915524800,83.2670913404872,9.945050397504620,-0.4404521557430450,2.764680130749870,2.026312111271540,-46.38808096743040,110.1514871644610,,,,,,,,,,0,,53.55182173862430,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
132,05/27/2025,8:38:53 PM,2,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Teagan Disharoom,,Right,Kcl merchants 2025,Stretch,4,Bottom,0,0,0,Fastball,,InPlay,,Popup,Out,1,0,,78.3879374776541,1.279548291212650,-4.279711814253020,2117.489666733740,209.60525429623100,1:00,4.9526047407157,2.509982505632700,6.0000001920000000,-30.435024036520900,16.09418960423560,6.654494253603040,3.609080210812490,-0.9204272705464720,70.06814940686970,-4.487435601560440,-3.019755052340660,0.49094673809531800,70.93036316364280,78.4675562352157,-11.015874638115900,,,,,88.87713142073150,,-10.165717520806700,5.574548921069010,-5.069228288822710,8.26923091453257,-2.1645794632208400,50.00000000000000,5.039536063017750,8.31254503481691,-113.59425601686600,1.6835866298646200,-6.477922671410500,25.074987095487600,-21.606871434940700,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,ee7c3b86-4f9b-4447-b818-a20102cbf79d,78.63385340741570,4.952144055549470,2.515793427591940,1.2830541510697000,-4.34890625443494,70.26601558198300,3.610502994346180,-0.9247196003265500,-4.46341992736449,-3.0868326711254300,0.490720308680925,7.309353904664260,14.373258575349200,-50.354323617576400,53.248002895848400,1351.0389497874400,-1630.477305846790,63.80380367435000,-0.5547419343500470,-0.7700048465227350,-0.3152045726271560,-2.7096418848019400,13.919308069251400,69.4983965444934,0.8829871442113420,2.537566036941340,4.147078957040710,-15.68644245166330,87.4818839119771,,,,,,,,,0.9945037357935350,0,,30.630881879499400,medium,high,42.07679739373650,50.56219612597960,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
133,05/27/2025,8:39:29 PM,3,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Brooks Neuhof,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,77.94713007640580,0.35919838852035700,-0.6019106399776770,,,,4.118568988729920,1.3921215819017600,6.0000001920000000,,,,0.7631737351411510,0.832689060812811,70.07945503242150,-8.015806168457660,-0.601910639977658,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,197eedee-9bd9-4b05-beaa-6d3e00e405d1,78.1583417563861,4.110983406908430,1.39212158190176,0.4478858157903380,-0.6019106399776660,70.2337375080705,0.7699233147539950,0.8326890608128100,-7.912661727970690,-0.6019106399776650,0.49265641169036800,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
134,05/27/2025,8:39:51 PM,3,2,Nolan Bowles,,Right,Kcl groundsloths 2025,Brooks Neuhof,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,79.9103005602729,0.33305649076075400,-1.812371360049630,,,,3.94303643570119,0.6787881945409790,6.0000001920000000,,,,0.739703514246281,-1.0061802978524600,71.77992197605410,-7.642894895602100,-1.81237136004965,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,2ab8c0ab-7c1c-4389-8357-6c26c5d01d5c,80.12860688858200,3.935731885280640,0.6787881945409810,0.417919816714705,-1.8123713600496400,71.94021630679930,0.7462283856422610,-1.0061802978524600,-7.544663587755950,-1.8123713600496400,0.4807640008969770,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
135,05/27/2025,8:40:10 PM,3,3,Nolan Bowles,,Right,Kcl groundsloths 2025,Brooks Neuhof,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,2,0,Fastball,,BallCalled,,,,,,,80.53589464159940,-0.26035950313656700,-3.900573040287690,,,,4.005223533096250,1.1791624171810600,6.0000001920000000,,,,0.290788900538545,-2.4516162842279900,72.40433704119780,-8.120072272365890,-3.9005730402877600,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,f64cc8b3-57cd-40ea-9a68-0ef18bac3d96,80.753633514735,3.998093578980140,1.1791624171810600,-0.1767460793301870,-3.90057304028772,72.56540193643680,0.29722645111639100,-2.45161628422798,-8.023058910245550,-3.900573040287720,0.47796358061732300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
136,05/27/2025,8:40:30 PM,3,4,Nolan Bowles,,Right,Kcl groundsloths 2025,Brooks Neuhof,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,3,0,Fastball,,HitByPitch,,,,,,,77.52675697568890,1.5411387989210600,-2.3436229369585400,1999.207246585300,212.5320162603320,1:00,4.686750082049850,2.8575623994866700,6.0000001920000000,-31.878245296146400,15.54339086352610,7.568542148489290,3.4640990438225000,1.3089103558964400,69.2972033946359,-4.5099101278472100,-0.9054682331332660,0.49563251477993100,,,,,,,,,,,,-4.903694285233730,7.880690521318790,-2.6709320978595200,50.00000000000000,4.793991089445340,4.394277904677510,-112.54853980523700,2.137786239693220,-6.1474738702123900,24.738390917358200,-22.294490167925800,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,81dd97c6-c260-46de-9a6e-4c00d9308510,77.77053876720440,4.68590610985804,2.8638882369538200,1.5491411819276300,-2.4186509843794700,69.49155377204880,3.4659041112174300,1.3041169746433300,-4.480941144728380,-0.9780950259798180,0.4953966635313960,8.273325586056720,13.711004269961200,-47.63494094176650,74.0824260768804,1347.1696439844700,-1477.1471034145300,67.38519211979990,-0.5681185419549340,-0.7388664211464520,-0.3623778883834310,,,,,,,,,,,,,,,,,0.9630405289904080,0,,,medium,high,23.32581653080770,-8.877794072950510,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
137,05/27/2025,8:41:05 PM,4,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Nolan Vanduzer,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,0,0,Fastball,,InPlay,,LineDrive,Single,0,1,,78.34032777722850,2.289079373921430,-1.067228535541740,,,,3.9568798341113800,1.3461824432882000,6.0000001920000000,,,,2.4267710088327000,0.3541922669037680,70.0907368759832,-6.044278251197350,-1.0672285355417300,,76.74573479632440,5.812660326070600,-40.665697391307800,2660.0173431519600,,,,78.8330218768108,,-43.04392557493790,0.7483004657434270,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,632d5c40-3d4b-4437-b56c-564afa196a07,78.55984142596270,3.9495402063814900,1.346182443288200,2.376221940012110,-1.0672285355417200,70.25349776167580,2.433594326030550,0.35419226690376800,-5.940690313659650,-1.0672285355417200,0.49058522159340000,,,,,,,,,,,-49.75378961418220,57.91421503816120,7.772510853583420,-0.46302039951479500,2.059381141391540,2.5048644089952600,-53.80817666830990,57.61358747606060,4.60800835291459,-11.755613425871800,-0.14461503834413700,-0.28707064604839200,-0.2792284692952680,0.9163088486489590,,,,0,0.9580224896705870,40.68889249575840,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
138,05/27/2025,8:41:41 PM,5,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,82.35157678339560,0.2935758704352380,-0.1901113140778830,,,,4.429399083265220,0.42185704973935500,6.0000001920000000,,,,1.3976862685635800,0.24516814870758700,73.90706654489350,-7.2170389084031800,-0.19011131407788500,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,d2d9a78a-cae2-42b2-9a9b-551c6a0f0f80,82.57623553201130,4.422576143487930,0.42185704973935600,0.3731704228042070,-0.19011131407788500,74.07480364369890,1.4037901889592600,0.24516814870758600,-7.12439842133976,-0.19011131407788500,0.4662632542762630,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
139,05/27/2025,8:41:59 PM,5,2,Nolan Bowles,,Right,Kcl groundsloths 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,79.85138313374910,0.2089454030473310,-1.715441076910920,2059.236697510930,206.91104669247600,1:00,5.480880400512740,1.7819658454042500,6.0000001920000000,-27.38452789056330,17.2234665198758,6.764063192838240,3.3931167612167800,0.7508411635907140,71.515129702631,-4.984481410343620,-0.42997974353655500,0.4807041497618940,,,,,,,,,,,,-4.247774958051600,9.248212338324400,-1.6461056902529500,50.00000000000000,5.482069449556940,3.2791536943232300,-116.01468580861700,-0.36771087128695700,-5.661980483278380,26.155058000479600,-19.846843394072800,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,dcbb9231-4041-4564-a328-b9ac675c2cc0,80.09830077072810,5.4811357913152800,1.7873219162391500,0.20419000107391000,-1.7787672102036200,71.71397604225780,3.3939661429798700,0.746779553886896,-4.97019376981464,-0.49127515713921400,0.4804766913567920,7.357967051328640,15.642481775850900,-42.254263906955500,79.13433517355750,1524.18128087064,-1384.6758463334500,74.01680839861530,-0.6600154917099840,-0.672421896913141,-0.33500498989501900,,,,,,,,,,,,,,,,,0.7636957379493220,0,,,medium,high,18.779098343798200,89.89104238179830,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
140,05/27/2025,8:42:36 PM,5,3,Nolan Bowles,,Right,Kcl groundsloths 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,2,0,Fastball,,BallCalled,,,,,,,81.23498858483010,-1.2915680469120300,0.7369816746492550,2007.9950018112000,190.83789297155400,12:15,5.9226764788319400,1.1393709308735500,6.0000001920000000,-23.100782723401300,19.960077866229200,2.6872993336100800,2.796933293425910,2.0482964368502200,72.91278162111720,-5.662169960253430,1.2475259051846800,0.4722944857276570,,,,,,,,,,,,-1.2031415009013700,11.237993359533300,-1.2009599992020900,50.000000000000000,5.804076500255210,-1.597497978980430,-118.04511441543200,-3.341010023289730,-1.661639685854280,26.917035916595800,-16.653434810782300,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,0595c41b-718d-4b59-b013-3470b18e3620,81.48076462526530,5.923921160103690,1.142035429432650,-1.3081356955134200,0.7047308176273020,73.11850602765890,2.7968922315261700,2.0462003839949400,-5.66149514941468,1.2158030963193400,0.4720740346052640,2.9899145609770200,18.579361040081000,-32.962988882255300,57.99640968938760,1684.7524008076900,-1092.5444042561900,83.90222083660800,-0.8240566614849740,-0.5440971731855490,-0.15776211457042800,,,,,,,,,,,,,,,,,0.9885258708634190,0,,,medium,high,37.80323127955120,42.458009321152400,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
141,05/27/2025,8:42:56 PM,5,4,Nolan Bowles,,Right,Kcl groundsloths 2025,Jaxson Grubbs,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,3,0,Fastball,,BallCalled,Walk,,Walk,0,0,,77.94642837940890,1.0482676300733100,-3.449949389470760,2005.4711444086600,213.47814416055600,1:00,5.14156906753888,2.5920479267631100,6.0000001920000000,-30.265793005229100,16.681855281408400,8.445916224809270,3.5955505426262300,0.08563255244828130,69.72308430052720,-4.6900954344876100,-1.8479692517273000,0.49314932567830200,,,,,,,,,,,,-5.750308602255650,8.667257374522550,-2.31557957414866,50.00000000000000,5.209611551741230,6.579071939670650,-113.07619245804700,1.220564886722170,-7.28321771732714,24.799893622835100,-21.1962870280053,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,c0bc01c6-0774-4618-85b3-e10f3b592fe3,78.18994776792210,5.1413097241977600,2.5983716351883700,1.0493776002783200,-3.5249270650647000,69.9179627304902,3.5968616933348100,0.0808115975383278,-4.6685446505046200,-1.9209142777509400,0.4929180334098630,9.151491341252560,14.975851127313800,-42.912274935820900,76.0515760431956,1468.8011321808800,-1365.4807743648200,73.23970411022660,-0.6108896630415580,-0.6808777968069200,-0.40400401656954600,,,,,,,,,,,,,,,,,0.958997220709559,0,,,medium,high,21.553581561124000,-70.9858900420573,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
142,05/27/2025,8:43:23 PM,6,1,Nolan Bowles,,Right,Kcl groundsloths 2025,Jacob Blunck,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,79.51774633323720,0.8118041805552900,-3.4809386702792600,2019.4540550538000,201.26106666037400,12:45,5.432944900934800,1.9378244678497500,6.0000001920000000,-29.862968611339200,15.271654739359000,4.032757869632470,3.700294870831570,-0.9652609830860100,71.14501603390590,-4.848242968951450,-2.7163308870182900,0.4835333504093680,,,,,,,,,,,,-3.3803182746368700,7.984943781868100,-1.6562684047380300,50.00000000000000,5.481931092817370,6.901076954522510,-115.35440690793700,0.7801733740425130,-4.452691610877080,25.940963224697700,-21.65595948258550,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,2435ecac-1ba8-47d3-8c56-2dd08f9b13b5,79.76550110170930,5.43206519168566,1.9424532375739600,0.8204767165962180,-3.536235527278610,71.34506929892830,3.702047807566700,-0.9687748341390840,-4.820108701648200,-2.7694319565892900,0.4833062091953410,4.554075425693930,13.533401022125200,-54.48467068054730,78.39295347949,1173.1427485741100,-1643.7550827119100,58.09207422363740,-0.541382025863629,-0.8139601287775350,-0.21065234589781300,,,,,,,,,,,,,,,,,0.8738994872534350,0,,,medium,high,19.44634186845900,74.31499651251460,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
143,05/27/2025,8:43:40 PM,6,2,Nolan Bowles,,Right,Kcl groundsloths 2025,Jacob Blunck,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,1,0,Fastball,,BallCalled,,,,,,,79.81034180991810,-0.7699860521383830,-1.0945314805593500,1960.5317674682800,203.2512753980910,12:45,6.002660441466100,1.46974943042191,6.0000001920000000,-26.348252109071500,18.263980940837500,6.009889832868400,3.0911788008795600,0.9531992145731040,71.62343294644230,-5.758369564445280,0.047555947556370500,0.48072698740804200,,,,,,,,,,,,-3.624362268060260,10.143632249362700,-1.3840617483835700,50.000000000000000,5.92467946671368,2.0422492829645100,-115.9811547794570,-2.3202399686886600,-4.8313048440466800,26.01406375193710,-18.6525040014295,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,87e5e340-e2fc-4896-9a9a-bf65d28b93e4,80.05311835337560,6.003147637685770,1.4742903785047800,-0.7774735552470330,-1.149230480343900,71.82202429970410,3.091811068652830,0.9496585178788470,-5.74740948593826,-0.006075998244358160,0.48050373337980700,6.523186916355150,16.737131992068300,-37.51975008610130,74.38710615185370,1554.9829241450900,-1194.032209309900,79.31434470725800,-0.7287262580594400,-0.6090348695812300,-0.31310472441159600,,,,,,,,,,,,,,,,,0.6193977899464040,0,,,medium,high,23.05160446333170,-49.23212613345660,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
144,05/27/2025,8:43:59 PM,6,3,Nolan Bowles,,Right,Kcl groundsloths 2025,Jacob Blunck,,Right,Kcl merchants 2025,Stretch,4,Bottom,1,2,0,Fastball,,StrikeCalled,,,,,,,73.70419708171190,1.4680135243231700,-2.9845798155985300,1933.6992462201000,218.5334516325940,1:15,4.917778263526790,2.984189136230480,6.0000001920000000,-37.589679529847200,14.899264906797700,8.499530053417600,3.1518194879163200,0.9161221211554550,66.01663233639350,-5.656104985057710,-1.3711000649228500,0.5214413193677630,,,,,,,,,,,,-5.622396182326740,7.55856977306518,-2.7457771725382200,50.00000000000000,5.015803031788690,5.349918075148350,-106.95173446327000,1.743682364915200,-6.369005311026500,22.23074024804410,-23.611762356981900,KCL Merchants 2025,KCL GroundSloths 2025,,,,d17febe0-201c-4034-8f55-ed2fb9efbf08,7f715a1d-f23c-48fb-a24f-c7cec641a8fa,73.93656451394710,4.9157555931827100,2.991494056537760,1.4897352131679500,-3.0714337094255700,66.19847007656750,3.154689252353230,0.9105567227703600,-5.611128671218410,-1.4549742754818,0.5211952403245030,9.316454378953730,12.784827424412900,-48.92126390801270,89.17007496445210,1270.6251279533700,-1457.6366347775700,65.70955283957010,-0.5140094115826140,-0.7538073139485810,-0.409351753681501,,,,,,,,,,,,,,,,,0.9910779391527670,0,,,medium,high,9.746932531993090,15.491896357066400,54.667001749344000,Drew Wichtowski,,Kcl groundsloths 2025,2022-11
